"session","created","modified","ended","expired","time","time_since","alvas_1","alvas_2","sad","calm","afraid","unrested","enthusiastic","angry","worried","subc_psycho","cheerfull","irritated","active","event_pleasantness","homeo_ehes","homeo_vagy","homeo_mennyittudna","homeo_telitettseg","eating1","eating2","eating3","eating4","alcohol1","smoke1","coffee1","ple_iranyitas","ple_furcsa","ple_gondolat","ple_gyanakvas","ple_banasmod","ple_latashallas","ple_gondolatiranyitas","ple_ismerosisfura","time_starting_point","time_since_starting_point","cogtasks_decide"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-27 08:05:25","2021-03-27 08:22:40","2021-03-27 08:22:40","","0","0","","","1","1","1","1","4","1","2","1","2","1","4","5","4","4","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","5","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-27 14:13:12","2021-03-27 14:14:24","2021-03-27 14:14:24","","0","0","","","1","5","1","1","5","1","2","1","4","1","6","6","1","1","1","4","3","4","2","1","0","","0","1","1","1","1","1","1","1","1","5","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-27 20:11:01","2021-03-27 20:12:28","2021-03-27 20:12:28","","0","0","","","1","5","1","2","5","1","3","1","4","1","5","6","1","1","1","5","3","4","4","1","2","","0","1","1","1","1","1","1","1","1","5","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-28 12:04:38","2021-03-28 12:06:18","2021-03-28 12:06:18","","1","1","10","10","1","4","1","1","6","1","2","1","5","1","6","7","1","2","3","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","6","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-29 10:26:25","2021-03-29 10:27:21","","2021-03-29 11:17:33","1","1","8","10","1","1","1","1","4","1","2","1","4","1","4","7","","","","","","","","","","","","","","","","","","","","","",""
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-29 12:00:45","2021-03-29 12:02:55","2021-03-29 12:02:55","","1","1","8","10","1","4","1","2","4","1","2","1","4","1","5","5","1","1","2","2","1","2","2","1","0","","1","1","1","1","1","1","1","1","1","7","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-29 16:03:23","2021-03-29 16:05:22","","2021-03-29 16:54:31","0","0","","","1","5","1","1","4","1","4","2","4","1","5","5","","","","","","","","","","","","","","","","","","","","","",""
"zFINJeOsgmzXvaLfezoH7QFe3_CybDl18KxI4ifxla2vwG0uvcbVPBJuMiujDN51","2021-03-29 20:08:27","2021-03-29 20:10:31","2021-03-29 20:10:31","","3","1","7","8","2","5","2","4","5","2","3","5","5","5","2","7","3","3","5","3","3","1","1","3","0","","6","1","1","1","1","1","4","1","1","7","0","1"
"3ISpJlTUTMxNP-TF7bcIjbOjFT-O1sFAKH03nrMaK1CLR4rTDljxkc0o5mwPN9LI","2021-03-29 22:06:28","2021-03-29 22:08:21","2021-03-29 22:08:21","","3","1","6","2","1","5","1","1","6","1","1","1","5","1","5","5","1","1","1","5","3","3","3","1","0","","0","1","1","1","1","1","1","1","1","7","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-29 22:25:16","2021-03-29 22:27:25","2021-03-29 22:27:25","","0","0","","","1","5","1","2","5","1","3","1","4","1","5","6","1","1","1","5","2","2","4","4","0","","0","1","1","1","1","2","1","1","1","7","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-30 10:01:25","2021-03-30 10:02:57","2021-03-30 10:02:57","","0","0","","","1","1","1","1","5","1","3","1","4","1","4","7","2","1","2","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","8","0","1"
"3ISpJlTUTMxNP-TF7bcIjbOjFT-O1sFAKH03nrMaK1CLR4rTDljxkc0o5mwPN9LI","2021-03-30 12:01:03","2021-03-30 12:04:25","2021-03-30 12:04:25","","1","1","7","6","2","4","1","1","3","1","3","1","4","2","5","4","3","3","3","2","1","1","2","2","0","","0","2","1","1","1","1","1","1","1","8","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-30 12:01:05","2021-03-30 12:02:21","2021-03-30 12:02:21","","0","0","","","1","5","1","1","4","1","3","1","4","1","5","6","1","1","1","5","2","4","3","1","0","","1","1","1","1","1","1","1","1","1","8","0","1"
"zFINJeOsgmzXvaLfezoH7QFe3_CybDl18KxI4ifxla2vwG0uvcbVPBJuMiujDN51","2021-03-30 12:23:03","2021-03-30 12:25:09","2021-03-30 12:25:10","","1","1","8","8","4","5","2","2","5","2","3","4","5","4","5","3","2","2","4","5","1","1","1","3","0","","1","6","5","5","2","2","3","5","2","8","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-30 16:31:17","2021-03-30 16:32:34","2021-03-30 16:32:34","","0","0","","","1","4","1","2","4","1","3","2","4","1","5","6","1","1","1","4","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","8","0","1"
"3ISpJlTUTMxNP-TF7bcIjbOjFT-O1sFAKH03nrMaK1CLR4rTDljxkc0o5mwPN9LI","2021-03-30 20:13:02","2021-03-30 20:15:13","2021-03-30 20:15:13","","0","0","","","1","6","1","1","3","1","3","1","3","1","2","7","4","5","5","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","8","0","1"
"3ISpJlTUTMxNP-TF7bcIjbOjFT-O1sFAKH03nrMaK1CLR4rTDljxkc0o5mwPN9LI","2021-03-30 22:00:42","2021-03-30 22:02:36","2021-03-30 22:02:36","","0","0","","","1","5","1","1","3","1","2","1","4","1","2","6","1","2","2","4","3","3","3","1","0","","0","1","1","1","1","1","1","1","1","8","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-31 10:18:37","2021-03-31 10:20:14","2021-03-31 10:20:14","","1","1","8","10","1","5","1","1","4","1","2","1","4","1","4","6","1","1","1","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","9","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-31 12:01:07","2021-03-31 12:06:56","2021-03-31 12:06:56","","0","0","","","1","6","1","1","4","1","3","1","5","1","6","7","1","1","1","4","1","3","1","1","0","","1","1","1","1","1","1","1","1","1","9","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-31 20:13:54","2021-03-31 20:22:03","2021-03-31 20:22:03","","0","0","","","1","5","1","2","5","1","3","1","5","1","6","6","1","1","1","5","1","4","2","1","0","","0","1","1","1","1","1","1","1","1","9","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-03-31 22:01:44","2021-03-31 22:02:59","2021-03-31 22:02:59","","0","0","","","1","5","1","1","5","1","2","1","4","1","6","6","1","1","1","5","1","5","1","3","0","","0","1","1","1","1","1","1","1","1","9","0","1"
"zFINJeOsgmzXvaLfezoH7QFe3_CybDl18KxI4ifxla2vwG0uvcbVPBJuMiujDN51","2021-04-01 10:06:20","2021-04-01 10:36:32","","2021-04-01 10:57:26","2","1","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-01 12:33:25","2021-04-01 12:36:37","2021-04-01 12:36:37","","1","1","8","10","1","5","1","2","5","1","3","1","5","1","6","7","1","1","3","2","1","2","2","1","0","","1","1","1","1","1","1","1","1","1","10","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-01 16:20:03","2021-04-01 16:21:22","2021-04-01 16:21:22","","0","0","","","1","5","1","1","6","1","2","1","6","1","6","7","1","1","1","5","4","4","3","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-01 22:06:03","2021-04-01 22:07:32","2021-04-01 22:07:32","","0","0","","","1","5","1","1","5","1","3","1","5","1","6","7","1","1","1","5","2","4","4","2","2","","0","1","1","1","1","1","1","1","1","10","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-02 18:39:24","2021-04-02 18:41:39","2021-04-02 18:41:39","","1","1","5","9","1","5","1","1","5","1","4","2","5","1","6","6","1","1","2","4","4","1","3","1","0","","0","1","1","1","1","1","1","1","1","11","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-02 20:06:36","2021-04-02 20:10:06","2021-04-02 20:10:06","","0","0","","","1","5","1","1","5","1","3","1","5","1","6","6","1","1","1","5","4","4","4","3","1","","0","1","1","1","1","1","1","1","1","11","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-02 22:34:43","2021-04-02 22:36:52","2021-04-02 22:36:52","","0","0","","","2","5","1","2","5","2","3","2","3","2","5","5","1","1","1","5","1","1","1","1","2","","0","1","1","1","1","1","1","1","1","11","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-04 14:11:45","2021-04-04 14:14:38","2021-04-04 14:14:38","","2","1","8","10","1","6","1","1","5","1","3","1","6","1","6","7","1","1","1","5","2","4","3","4","0","","0","1","1","1","1","1","1","1","1","13","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-05 10:07:54","2021-04-05 10:50:49","2021-04-05 10:50:49","","1","1","8","10","1","6","1","1","5","1","2","1","5","1","5","7","1","2","2","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","14","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-05 14:00:52","2021-04-05 14:02:05","2021-04-05 14:02:05","","0","0","","","1","5","1","2","5","1","3","1","5","1","6","6","4","4","4","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","14","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-05 18:21:22","2021-04-05 18:22:45","2021-04-05 18:22:45","","0","0","","","1","4","1","2","5","1","3","1","4","2","5","6","1","1","1","5","1","1","1","3","0","","1","1","1","1","1","1","1","1","1","14","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-06 08:23:14","2021-04-06 09:12:01","2021-04-06 09:12:01","","1","1","7","6","1","5","1","2","4","1","2","1","4","2","6","5","3","2","2","1","1","2","1","1","0","","1","1","1","1","1","1","1","1","1","15","0","1"
"I7X8ha7jxXbROaGJzxhzMgamlTxh67tqlk5xt9aodXxK-vpHZg15OyMxP-lY0WSW","2021-04-06 12:28:24","2021-04-06 12:30:30","2021-04-06 12:30:30","","0","0","","","1","3","1","5","5","2","4","2","5","1","6","6","2","2","3","3","1","4","2","1","0","","1","1","1","1","1","1","1","1","1","15","0","1"
"BP-UOpcOtfz6H4gO5OxleBBHFw4oiDaNi5uL31IO4XLl_NrllGBUh_0oZv5oh82N","2021-04-08 08:00:57","2021-04-08 08:03:48","2021-04-08 08:03:48","","","","7","7","1","6","1","1","5","1","1","1","5","1","5","6","3","3","2","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"vAGcqK6DhBo4FtHxf5f4b1nG764HSEPjSIt8fVgEec5ny__LcCYO3rdVVwBSaCvu","2021-04-08 08:06:03","2021-04-08 08:10:03","2021-04-08 08:10:03","","","","7","6","2","6","1","3","2","2","4","1","3","2","3","3","3","3","3","1","1","1","1","1","0","","0","1","2","2","4","3","2","1","3","0","1","1"
"LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7","2021-04-08 08:07:24","2021-04-08 08:09:44","2021-04-08 08:09:44","","","","7","5","3","2","4","3","2","4","5","3","2","4","2","3","4","4","3","2","1","2","1","2","0","","2","2","3","1","2","1","1","1","3","1","1","1"
"xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z","2021-04-08 08:09:49","2021-04-08 08:14:12","2021-04-08 08:14:12","","","","8","6","1","6","1","1","4","1","1","1","4","1","5","5","1","1","1","3","1","1","1","1","0","","0","1","3","1","1","1","1","1","1","1","1","1"
"0HdwLHxwz3gbrgDYzDQXn8pn4P9S-JALx2Cxu0R7Y71NUOAvWcX1oIGwAwrcHW-1","2021-04-08 08:13:18","2021-04-08 08:16:20","2021-04-08 08:16:20","","","","6","6","1","5","1","1","5","1","1","1","5","1","5","6","1","1","1","4","1","4","1","1","0","","1","1","1","1","1","1","1","1","1","0","1","1"
"Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn","2021-04-08 08:14:37","2021-04-08 08:17:42","2021-04-08 08:17:42","","","","8","8","1","5","1","1","4","2","2","2","5","1","5","4","1","1","1","5","1","4","1","2","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz","2021-04-08 08:17:41","2021-04-08 08:22:53","2021-04-08 08:22:53","","","","8","8","1","3","1","4","5","1","5","1","1","1","1","5","1","1","2","1","1","1","1","1","0","","0","1","4","1","1","1","1","1","1","1","1","1"
"fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um","2021-04-08 08:22:05","2021-04-08 08:25:14","2021-04-08 08:25:14","","","","0","8","1","3","2","2","5","1","3","1","3","2","4","5","3","2","3","2","1","1","2","1","0","","2","1","2","1","1","1","1","1","1","1","1","1"
"FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM","2021-04-08 08:28:09","2021-04-08 08:31:29","2021-04-08 08:31:29","","","","7","8","1","2","1","1","4","1","2","1","4","1","5","7","1","2","1","4","4","3","4","1","0","","1","2","1","1","1","1","1","1","1","1","1","1"
"n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu","2021-04-08 08:31:52","2021-04-08 08:35:28","2021-04-08 08:35:28","","","","8","9","1","6","1","1","4","1","1","1","4","1","4","7","5","5","5","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"BP-UOpcOtfz6H4gO5OxleBBHFw4oiDaNi5uL31IO4XLl_NrllGBUh_0oZv5oh82N","2021-04-08 10:01:08","2021-04-08 10:02:56","2021-04-08 10:02:56","","0","0","","","1","6","1","1","5","1","1","1","5","1","5","6","1","2","2","2","3","2","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu","2021-04-08 10:01:20","2021-04-08 10:02:46","2021-04-08 10:02:46","","0","0","","","1","6","1","1","4","1","1","1","6","1","4","7","1","1","1","5","1","1","3","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"rJoZeT4Gy0kbZCv1Dc26NFNs6P5LB8McOfNemKr3VnkK8d-vm6cVJDxawognk8Rb","2021-04-08 10:01:39","2021-04-08 10:04:31","2021-04-08 10:04:31","","","","8","9","1","4","2","1","3","1","2","2","3","1","4","5","3","2","2","1","3","3","4","1","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um","2021-04-08 10:01:46","2021-04-08 10:03:38","2021-04-08 10:03:38","","0","0","","","1","4","2","2","5","1","2","1","3","3","5","6","3","3","3","2","1","1","1","3","0","","0","1","2","1","1","1","1","1","1","1","1","1"
"rhbsBXckPRHg9dYDA7SlUTZFhoc4har9YxvHDJhr-tpNcfmGBRpTVf6TyBH6lyNb","2021-04-08 10:02:49","2021-04-08 10:06:59","2021-04-08 10:06:59","","","","6","9","3","3","1","5","2","5","3","1","2","5","4","2","1","1","2","4","1","1","1","2","0","","0","6","4","1","1","2","1","1","1","1","1","1"
"VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0","2021-04-08 10:03:34","2021-04-08 10:06:11","2021-04-08 10:06:11","","","","6","9","1","6","1","1","1","1","1","1","4","1","3","4","1","1","2","4","1","1","3","3","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn","2021-04-08 10:03:46","2021-04-08 10:05:37","2021-04-08 10:05:37","","0","0","","","2","5","2","1","4","1","2","1","4","1","4","3","3","3","2","3","1","1","1","1","0","","0","1","1","1","1","2","1","1","1","1","1","1"
"V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf","2021-04-08 10:05:33","2021-04-08 10:06:50","2021-04-08 10:06:50","","","","7","9","1","6","1","1","6","1","3","1","6","1","6","7","3","4","3","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM","2021-04-08 10:05:51","2021-04-08 10:07:50","2021-04-08 10:07:50","","0","0","","","1","5","1","2","5","1","2","1","5","1","5","5","2","2","2","4","1","2","1","2","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz","2021-04-08 10:06:50","2021-04-08 10:09:21","2021-04-08 10:09:21","","0","0","","","1","2","1","1","4","1","4","1","3","1","4","5","1","1","1","4","1","1","1","1","0","","0","1","3","1","1","1","1","1","1","1","1","1"
"Yz2fUqgXiVnMu9GJDzOtkEXUlp4tIko6xiou46BxSdLm2RjviFhK6tD6nb3QW6e-","2021-04-08 10:08:30","2021-04-08 10:16:18","2021-04-08 10:16:18","","","","8","10","1","6","1","1","5","1","2","1","5","1","5","5","2","2","2","2","4","2","3","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z","2021-04-08 10:11:14","2021-04-08 10:13:39","2021-04-08 10:13:39","","0","0","","","1","5","1","2","5","1","1","1","4","1","5","6","1","1","2","4","3","3","3","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"BaCyuFYj8f0-M8H8Kyc6KNn15daCZBaWok42tI9g7WAVXwI4eUt6wC2-VyDI11sx","2021-04-08 10:21:19","2021-04-08 10:24:41","2021-04-08 10:24:41","","","","8","9","5","1","1","4","2","4","1","4","1","5","1","4","1","1","1","5","1","1","1","5","0","","2","5","1","1","1","1","1","1","1","1","1","1"
"g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j","2021-04-08 10:22:04","2021-04-08 10:24:49","2021-04-08 10:24:49","","","","8","9","1","6","1","1","4","1","3","3","6","1","5","6","2","1","1","3","3","2","3","1","0","","0","2","1","1","3","3","1","3","1","1","1","1"
"LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7","2021-04-08 10:25:39","2021-04-08 10:27:16","2021-04-08 10:27:17","","0","0","","","3","2","4","4","3","5","5","3","2","3","2","2","1","4","2","4","3","3","3","3","0","","3","2","2","2","3","4","1","1","1","1","1","1"
"f8JN5b3FoWyGj-dceEvtrqX_Zec4-m-U2SSP1aLzlpri-IsUDvhAhgu4_zoM7ozB","2021-04-08 10:26:27","2021-04-08 10:33:40","2021-04-08 10:33:40","","","","8","7","1","3","1","4","3","2","2","1","3","2","2","3","3","3","4","1","1","1","1","3","0","","1","2","3","1","2","2","4","1","1","1","1","1"
"n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu","2021-04-08 12:00:50","2021-04-08 12:02:30","2021-04-08 12:02:30","","0","0","","","1","6","1","1","6","1","1","1","6","1","6","7","2","1","1","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"vAGcqK6DhBo4FtHxf5f4b1nG764HSEPjSIt8fVgEec5ny__LcCYO3rdVVwBSaCvu","2021-04-08 12:00:50","2021-04-08 12:04:13","2021-04-08 12:04:13","","0","0","","","3","5","2","4","4","1","5","2","4","2","5","4","4","4","3","1","3","3","2","1","0","","0","5","5","3","1","1","2","1","1","1","1","1"
"0HdwLHxwz3gbrgDYzDQXn8pn4P9S-JALx2Cxu0R7Y71NUOAvWcX1oIGwAwrcHW-1","2021-04-08 12:01:44","2021-04-08 12:03:28","2021-04-08 12:03:28","","0","0","","","1","4","1","1","5","1","1","1","5","1","5","6","4","4","4","2","2","2","1","2","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz","2021-04-08 12:02:28","2021-04-08 12:04:30","2021-04-08 12:04:30","","0","0","","","1","3","1","1","3","1","3","1","2","1","3","3","4","4","4","2","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","1","1","1"
"V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf","2021-04-08 12:03:29","2021-04-08 12:50:17","2021-04-08 12:50:17","","0","0","","","1","5","1","1","6","1","2","1","6","1","6","7","3","1","3","2","1","1","1","1","0","","2","1","1","1","1","1","1","1","1","1","1","1"
"FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM","2021-04-08 12:03:51","2021-04-08 12:05:10","2021-04-08 12:05:10","","0","0","","","1","5","1","1","5","1","1","1","4","1","5","6","4","3","4","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um","2021-04-08 12:05:16","2021-04-08 12:07:19","2021-04-08 12:07:19","","0","0","","","1","4","1","3","4","1","3","1","3","2","4","4","1","1","1","5","2","4","5","2","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0","2021-04-08 12:11:44","2021-04-08 12:13:24","2021-04-08 12:13:24","","0","0","","","1","6","1","1","3","1","2","1","3","1","4","4","4","4","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"XVhhSnChubEdJbq280EmKWIcxKsd9TURPYxZT6tEN2_6tGL6tex8YwbTTjhLtP4f","2021-04-08 12:12:51","2021-04-08 12:15:42","2021-04-08 12:15:42","","","","11","9","1","6","2","1","4","2","4","1","5","2","3","6","4","4","2","1","1","1","1","2","0","","0","5","1","1","2","2","1","6","1","1","1","1"
"xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z","2021-04-08 12:16:08","2021-04-08 12:18:25","2021-04-08 12:18:25","","0","0","","","1","6","1","1","5","1","1","1","4","1","5","3","3","3","2","2","1","1","1","1","0","","0","1","2","1","1","1","1","1","1","1","1","1"
"BaCyuFYj8f0-M8H8Kyc6KNn15daCZBaWok42tI9g7WAVXwI4eUt6wC2-VyDI11sx","2021-04-08 12:16:39","2021-04-08 12:19:48","2021-04-08 12:19:48","","0","0","","","6","1","5","5","1","5","1","1","1","6","1","1","1","1","1","1","1","1","1","1","0","","1","3","1","1","1","1","1","1","1","1","1","1"
"8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN","2021-04-08 12:19:42","2021-04-08 12:26:11","2021-04-08 12:26:11","","","","6","6","1","5","1","1","4","1","4","1","5","1","2","6","1","1","2","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1"
"98v61xkxlt4fZd11VsGPnEBR8DBSmJrG6CBItLCiuq3xKXwuhlep0xvbI7mesNsm","2021-04-08 12:20:16","2021-04-08 12:23:17","2021-04-08 12:23:17","","","","8","8","1","5","1","1","3","1","3","1","4","1","4","4","3","4","4","1","1","4","1","4","0","","1","1","5","1","1","3","1","1","1","1","1","1"
"rhbsBXckPRHg9dYDA7SlUTZFhoc4har9YxvHDJhr-tpNcfmGBRpTVf6TyBH6lyNb","2021-04-08 12:24:24","2021-04-08 12:26:53","2021-04-08 12:26:53","","0","0","","","1","4","1","2","4","1","4","1","4","1","4","5","3","3","4","2","1","1","1","2","0","","0","1","2","1","1","1","1","1","1","1","1","1"
